ApsimVersion = 7.10 r4171
Title = 30_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     12/10/1999        120.000        199.799        998.995        345.595         53.400        600.000        172.666        21332.1          8.000
     08/10/2000        120.000        168.664        843.319        189.919         53.400        600.000        101.054        17181.7          8.000
     10/10/2001        120.000        164.682        823.411        170.011         53.400        600.000        108.713        15416.2          8.000
     26/09/2002        120.000        192.958        964.791        311.391         53.400        600.000        144.360        18245.6          8.000
     02/10/2003        120.000        131.182        655.909          2.509         53.400        600.000        103.911        14556.6          8.000
     18/10/2004        120.000        191.418        957.091        303.691         53.400        600.000        133.528        20171.7          8.000
     23/09/2005        120.000        193.106        965.531        312.131         53.400        600.000        126.725        17286.5          8.000
     06/10/2006        120.000        200.972       1004.862        351.462         53.400        600.000        169.301        20192.7          8.000
     02/10/2007        120.000        173.766        868.828        215.428         53.400        600.000        123.795        17136.6          8.000
     13/10/2008        120.000        194.297        971.486        318.086         53.400        600.000        120.080        17796.2          8.000
     11/10/2009        120.000        151.161        755.805        102.405         53.400        600.000        131.406        19889.7          8.000
