ApsimVersion = 7.10 r4171
Title = 56_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     18/09/1999        240.000        210.139       1050.696        343.896        106.800        600.000        198.697        22787.5          8.000
     23/09/2000        240.000        208.259       1041.297        334.497        106.800        600.000        141.346        20004.5          8.000
     20/09/2001        240.000        173.770        868.848        162.048        106.800        600.000        146.438        18376.2          8.000
     12/09/2002        240.000        200.220       1001.098        294.298        106.800        600.000        183.073        20090.9          8.000
     19/09/2003        240.000        176.287        881.435        174.635        106.800        600.000        158.409        17555.2          8.000
     03/10/2004        240.000        207.900       1039.499        332.699        106.800        600.000        188.616        24828.4          8.000
     13/09/2005        240.000        208.867       1044.337        337.537        106.800        600.000        170.616        21138.0          8.000
     15/09/2006        240.000        202.287       1011.436        304.636        106.800        600.000        192.128        21215.5          8.000
     17/09/2007        240.000        201.434       1007.169        300.369        106.800        600.000        189.903        21366.2          8.000
     28/09/2008        240.000        205.694       1028.469        321.669        106.800        600.000        165.977        21030.6          8.000
     11/10/2009        240.000        203.864       1019.320        312.520        106.800        600.000        189.429        23631.1          8.000
