ApsimVersion = 7.10 r4171
Title = 26_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     12/10/1999         80.000        188.505        942.525        306.925         35.600        600.000        126.171        18738.3          8.000
     08/10/2000         80.000        127.453        637.266          1.666         35.600        600.000         68.492        15247.9          8.000
     12/10/2001         80.000        114.307        571.537        -64.063         35.600        600.000         62.130        13120.1          8.000
     30/09/2002         80.000        148.362        741.808        106.208         35.600        600.000         83.330        15479.8          8.000
     02/10/2003         80.000        139.094        695.469         59.869         35.600        600.000         77.898        16236.4          8.000
     18/10/2004         80.000        147.889        739.443        103.843         35.600        600.000         79.927        16686.0          8.000
     29/09/2005         80.000        162.655        813.273        177.673         35.600        600.000         92.557        16825.0          8.000
     05/10/2006         80.000        165.885        829.423        193.823         35.600        600.000        111.284        17291.6          8.000
     02/10/2007         80.000        147.457        737.286        101.686         35.600        600.000         88.948        16531.5          8.000
     19/10/2008         80.000        157.067        785.334        149.734         35.600        600.000         83.036        16616.5          8.000
     11/10/2009         80.000        146.854        734.272         98.672         35.600        600.000         88.085        18970.1          8.000
