ApsimVersion = 7.10 r4171
Title = 20_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     18/09/1999         80.000        180.814        904.071        268.471         35.600        600.000        122.471        17634.9          8.000
     23/09/2000         80.000        145.663        728.314         92.714         35.600        600.000         70.862        15710.5          8.000
     20/09/2001         80.000        119.433        597.165        -38.435         35.600        600.000         63.728        12947.7          8.000
     12/09/2002         80.000        143.285        716.424         80.824         35.600        600.000         87.724        14553.4          8.000
     19/09/2003         80.000        156.302        781.508        145.908         35.600        600.000         85.793        16318.0          8.000
     03/10/2004         80.000        166.593        832.963        197.363         35.600        600.000         79.518        17083.6          8.000
     13/09/2005         80.000        159.098        795.492        159.892         35.600        600.000         90.757        15865.4          8.000
     15/09/2006         80.000        166.408        832.038        196.438         35.600        600.000        112.887        16371.2          8.000
     17/09/2007         80.000        156.430        782.152        146.552         35.600        600.000         94.981        15588.2          8.000
     28/09/2008         80.000        171.822        859.110        223.510         35.600        600.000         88.519        16926.5          8.000
     11/10/2009         80.000        186.158        930.791        295.191         35.600        600.000         91.948        18838.5          8.000
