ApsimVersion = 7.10 r4171
Title = 27_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/10/1999         80.000        184.833        924.165        288.565         35.600        600.000        130.934        18458.1          8.000
     08/10/2000         80.000        122.781        613.904        -21.696         35.600        600.000         71.516        15031.6          8.000
     17/10/2001         80.000        115.565        577.825        -57.775         35.600        600.000         64.534        12558.0          8.000
     16/10/2002         80.000        175.703        878.515        242.915         35.600        600.000         95.705        16912.0          8.000
     02/10/2003         80.000         99.193        495.963       -139.637         35.600        600.000         73.262        13823.2          8.000
     18/10/2004         80.000        125.099        625.495        -10.105         35.600        600.000         88.101        17300.3          8.000
     13/10/2005         80.000        150.780        753.899        118.299         35.600        600.000         84.196        15736.6          8.000
     12/10/2006         80.000        165.138        825.689        190.089         35.600        600.000        116.279        16933.0          8.000
     21/10/2007         80.000        147.041        735.206         99.606         35.600        600.000         98.713        16520.3          8.000
     29/10/2008         80.000        157.526        787.631        152.031         35.600        600.000         83.090        16073.4          8.000
     11/10/2009         80.000         96.288        481.438       -154.162         35.600        600.000         94.713        19573.8          8.000
