ApsimVersion = 7.10 r4171
Title = 7_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/09/1999          0.000        109.312        546.560        -53.440          0.000        600.000         71.083        13673.0          8.000
     25/09/2000          0.000         69.335        346.677       -253.323          0.000        600.000         45.547         9440.8          8.000
     22/09/2001          0.000         45.181        225.907       -374.093          0.000        600.000         44.776         7997.9          8.000
     20/09/2002          0.000         68.785        343.923       -256.077          0.000        600.000         48.180         9044.7          8.000
     27/09/2003          0.000         58.874        294.370       -305.630          0.000        600.000         44.329         9338.1          8.000
     11/10/2004          0.000         33.529        167.647       -432.353          0.000        600.000         41.325         8454.2          8.000
     20/09/2005          0.000         59.740        298.698       -301.302          0.000        600.000         45.093         8288.6          8.000
     26/09/2006          0.000         84.240        421.200       -178.800          0.000        600.000         60.287        10381.0          8.000
     20/09/2007          0.000         69.635        348.177       -251.823          0.000        600.000         50.457         9279.7          8.000
     08/10/2008          0.000         73.272        366.361       -233.639          0.000        600.000         55.653         9302.3          8.000
     11/10/2009          0.000         78.732        393.662       -206.338          0.000        600.000         56.714        10990.6          8.000
