ApsimVersion = 7.10 r4171
Title = 39_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     10/10/1999        160.000        195.412        977.058        305.858         71.200        600.000        154.622        20261.4          8.000
     08/10/2000        160.000        169.633        848.164        176.964         71.200        600.000         95.903        17285.2          8.000
     10/10/2001        160.000        151.881        759.407         88.207         71.200        600.000         88.128        14833.9          8.000
     26/09/2002        160.000        189.200        946.000        274.800         71.200        600.000        131.201        17376.3          8.000
     02/10/2003        160.000        141.587        707.933         36.733         71.200        600.000        113.726        15131.9          8.000
     18/10/2004        160.000        192.490        962.450        291.250         71.200        600.000        138.259        20654.2          8.000
     23/09/2005        160.000        195.972        979.861        308.661         71.200        600.000        126.893        17608.8          8.000
     06/10/2006        160.000        202.827       1014.135        342.935         71.200        600.000        166.517        20195.9          8.000
     02/10/2007        160.000        186.767        933.833        262.633         71.200        600.000        135.407        18131.9          8.000
     13/10/2008        160.000        200.813       1004.065        332.865         71.200        600.000        127.196        18453.3          8.000
     11/10/2009        160.000        151.801        759.003         87.803         71.200        600.000        138.738        20135.9          8.000
