ApsimVersion = 7.10 r4171
Title = 22_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     14/09/1999         80.000        153.558        767.789        132.189         35.600        600.000         95.328        17165.8          8.000
     18/09/2000         80.000        115.256        576.281        -59.319         35.600        600.000         53.611        13613.2          8.000
     14/09/2001         80.000         77.497        387.483       -248.117         35.600        600.000         51.976        11493.6          8.000
     13/09/2002         80.000         97.815        489.076       -146.524         35.600        600.000         59.623        12265.7          8.000
     18/09/2003         80.000        153.689        768.446        132.846         35.600        600.000         68.024        16471.7          8.000
     30/09/2004         80.000        137.160        685.799         50.199         35.600        600.000         66.661        15673.3          8.000
     13/09/2005         80.000        129.046        645.232          9.632         35.600        600.000         76.134        14865.0          8.000
     17/09/2006         80.000        154.837        774.183        138.583         35.600        600.000         94.184        16757.8          8.000
     10/09/2007         80.000        139.973        699.864         64.264         35.600        600.000         76.536        16014.2          8.000
     28/09/2008         80.000        146.975        734.873         99.273         35.600        600.000         77.370        16040.0          8.000
     11/10/2009         80.000        171.590        857.949        222.349         35.600        600.000         83.826        18703.4          8.000
