ApsimVersion = 7.10 r4171
Title = 33_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/10/1999        120.000        200.826       1004.128        350.728         53.400        600.000        130.461        18423.7          8.000
     08/10/2000        120.000        147.200        735.998         82.598         53.400        600.000         77.394        16879.5          8.000
     17/10/2001        120.000        132.726        663.630         10.230         53.400        600.000         65.673        13823.1          8.000
     06/10/2002        120.000        171.362        856.811        203.411         53.400        600.000         98.719        16398.0          8.000
     02/10/2003        120.000        113.935        569.675        -83.725         53.400        600.000         87.950        14622.1          8.000
     18/10/2004        120.000        154.151        770.754        117.354         53.400        600.000         99.071        19214.9          8.000
     05/10/2005        120.000        178.168        890.838        237.438         53.400        600.000         93.386        17594.4          8.000
     12/10/2006        120.000        186.552        932.760        279.360         53.400        600.000        131.579        18016.2          8.000
     09/10/2007        120.000        166.286        831.432        178.032         53.400        600.000        118.340        17330.2          8.000
     29/10/2008        120.000        183.668        918.340        264.940         53.400        600.000        100.777        17768.5          8.000
     11/10/2009        120.000        114.054        570.271        -83.129         53.400        600.000        108.937        20140.2          8.000
