ApsimVersion = 7.10 r4171
Title = 61_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     27/09/1999        240.000        210.058       1050.290        343.490        106.800        600.000        206.770        24666.3          8.000
     25/09/2000        240.000        217.280       1086.401        379.601        106.800        600.000        150.879        21950.3          8.000
     22/09/2001        240.000        176.634        883.172        176.372        106.800        600.000        150.062        19412.0          8.000
     20/09/2002        240.000        196.831        984.157        277.357        106.800        600.000        190.788        21428.5          8.000
     25/09/2003        240.000        200.725       1003.624        296.824        106.800        600.000        162.782        20034.1          8.000
     11/10/2004        240.000        210.103       1050.516        343.716        106.800        600.000        179.755        24917.1          8.000
     19/09/2005        240.000        214.888       1074.438        367.638        106.800        600.000        183.136        22892.7          8.000
     26/09/2006        240.000        208.075       1040.377        333.577        106.800        600.000        204.080        23462.9          8.000
     19/09/2007        240.000        201.987       1009.936        303.136        106.800        600.000        189.866        23629.4          8.000
     08/10/2008        240.000        207.477       1037.385        330.585        106.800        600.000        164.539        22046.7          8.000
     11/10/2009        240.000        195.706        978.528        271.728        106.800        600.000        187.472        24990.4          8.000
