ApsimVersion = 7.10 r4171
Title = 61_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/09/1999        240.000        211.666       1058.329        351.529        106.800        600.000        199.089        23700.1          8.000
     25/09/2000        240.000        215.919       1079.593        372.793        106.800        600.000        144.307        21630.8          8.000
     22/09/2001        240.000        175.164        875.818        169.018        106.800        600.000        139.056        18219.4          8.000
     20/09/2002        240.000        192.884        964.419        257.619        106.800        600.000        184.859        20898.2          8.000
     25/09/2003        240.000        198.213        991.064        284.264        106.800        600.000        163.197        19761.9          8.000
     11/10/2004        240.000        209.858       1049.288        342.488        106.800        600.000        175.532        24501.9          8.000
     19/09/2005        240.000        215.139       1075.694        368.894        106.800        600.000        179.784        22631.3          8.000
     26/09/2006        240.000        206.778       1033.888        327.088        106.800        600.000        196.184        22901.0          8.000
     19/09/2007        240.000        200.918       1004.591        297.791        106.800        600.000        188.120        23487.2          8.000
     08/10/2008        240.000        207.582       1037.909        331.109        106.800        600.000        160.319        21993.2          8.000
     11/10/2009        240.000        195.465        977.323        270.523        106.800        600.000        183.681        24725.7          8.000
