ApsimVersion = 7.10 r4171
Title = 56_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     18/09/1999        240.000        209.742       1048.710        341.910        106.800        600.000        190.962        22518.3          8.000
     23/09/2000        240.000        205.124       1025.620        318.820        106.800        600.000        133.100        19706.7          8.000
     20/09/2001        240.000        178.076        890.381        183.581        106.800        600.000        135.217        17613.2          8.000
     12/09/2002        240.000        203.772       1018.861        312.061        106.800        600.000        180.377        20072.2          8.000
     19/09/2003        240.000        188.445        942.225        235.425        106.800        600.000        157.926        18292.5          8.000
     03/10/2004        240.000        207.232       1036.160        329.360        106.800        600.000        183.448        24563.3          8.000
     13/09/2005        240.000        209.728       1048.642        341.842        106.800        600.000        167.609        20967.8          8.000
     15/09/2006        240.000        202.538       1012.692        305.892        106.800        600.000        187.370        20949.0          8.000
     17/09/2007        240.000        206.117       1030.586        323.786        106.800        600.000        192.451        21824.4          8.000
     28/09/2008        240.000        205.458       1027.291        320.491        106.800        600.000        165.325        21537.2          8.000
     11/10/2009        240.000        204.370       1021.849        315.049        106.800        600.000        182.291        23551.9          8.000
