ApsimVersion = 7.10 r4171
Title = 66_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     12/10/1999        280.000        203.066       1015.328        290.728        124.600        600.000        202.601        22112.2          8.000
     08/10/2000        280.000        202.203       1011.017        286.417        124.600        600.000        178.738        21772.1          8.000
     10/10/2001        280.000        191.879        959.394        234.794        124.600        600.000        180.345        20266.0          8.000
     26/09/2002        280.000        198.872        994.362        269.762        124.600        600.000        192.194        20031.8          8.000
     02/10/2003        280.000        148.181        740.906         16.306        124.600        600.000        149.893        15486.8          8.000
     18/10/2004        280.000        192.951        964.755        240.155        124.600        600.000        213.822        23340.9          8.000
     23/09/2005        280.000        206.885       1034.423        309.823        124.600        600.000        193.641        21411.2          8.000
     06/10/2006        280.000        203.326       1016.628        292.028        124.600        600.000        199.819        21097.0          8.000
     02/10/2007        280.000        196.762        983.808        259.208        124.600        600.000        191.212        21368.9          8.000
     13/10/2008        280.000        208.047       1040.234        315.634        124.600        600.000        187.958        21409.2          8.000
     11/10/2009        280.000        151.752        758.759         34.159        124.600        600.000        186.561        20926.3          8.000
