ApsimVersion = 7.10 r4171
Title = 24_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/10/1999         80.000        198.402        992.007        356.407         35.600        600.000        124.449        17933.3          8.000
     08/10/2000         80.000        130.910        654.548         18.948         35.600        600.000         72.101        15478.8          8.000
     17/10/2001         80.000        110.296        551.479        -84.121         35.600        600.000         59.517        11947.2          8.000
     06/10/2002         80.000        164.132        820.659        185.059         35.600        600.000         90.853        15841.0          8.000
     02/10/2003         80.000         97.442        487.212       -148.388         35.600        600.000         71.238        13569.8          8.000
     18/10/2004         80.000        139.117        695.585         59.985         35.600        600.000         83.092        16769.3          8.000
     05/10/2005         80.000        156.344        781.718        146.118         35.600        600.000         85.256        15924.0          8.000
     12/10/2006         80.000        174.498        872.489        236.889         35.600        600.000        113.708        16772.9          8.000
     09/10/2007         80.000        147.133        735.665        100.065         35.600        600.000         96.904        16040.0          8.000
     29/10/2008         80.000        160.397        801.985        166.385         35.600        600.000         81.220        16010.5          8.000
     11/10/2009         80.000        109.720        548.599        -87.001         35.600        600.000         89.385        18905.4          8.000
