ApsimVersion = 7.10 r4171
Title = 69_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/10/1999        280.000        203.116       1015.582        290.982        124.600        600.000        208.947        22678.3          8.000
     08/10/2000        280.000        168.693        843.464        118.864        124.600        600.000        161.127        21235.1          8.000
     17/10/2001        280.000        185.008        925.042        200.442        124.600        600.000        170.321        20495.0          8.000
     06/10/2002        280.000        204.135       1020.675        296.075        124.600        600.000        198.406        21528.9          8.000
     02/10/2003        280.000        124.554        622.769       -101.831        124.600        600.000        153.369        15284.7          8.000
     18/10/2004        280.000        157.423        787.117         62.517        124.600        600.000        216.891        23123.1          8.000
     05/10/2005        280.000        206.451       1032.254        307.654        124.600        600.000        203.407        23383.6          8.000
     12/10/2006        280.000        188.535        942.674        218.074        124.600        600.000        213.771        22146.5          8.000
     09/10/2007        280.000        200.934       1004.671        280.071        124.600        600.000        201.785        22481.8          8.000
     29/10/2008        280.000        201.753       1008.763        284.163        124.600        600.000        192.005        21879.4          8.000
     11/10/2009        280.000        115.289        576.447       -148.153        124.600        600.000        203.692        21295.1          8.000
