ApsimVersion = 7.10 r4171
Title = 32_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     29/09/1999        120.000        200.735       1003.674        350.274         53.400        600.000        169.079        21714.6          8.000
     05/10/2000        120.000        177.022        885.108        231.708         53.400        600.000         99.385        18352.0          8.000
     02/10/2001        120.000        151.237        756.183        102.783         53.400        600.000         95.617        15224.0          8.000
     22/09/2002        120.000        189.386        946.931        293.531         53.400        600.000        138.914        17799.6          8.000
     02/10/2003        120.000        158.518        792.591        139.191         53.400        600.000        115.855        17058.5          8.000
     18/10/2004        120.000        202.145       1010.725        357.325         53.400        600.000        118.798        20634.4          8.000
     22/09/2005        120.000        196.179        980.894        327.494         53.400        600.000        131.188        18934.3          8.000
     27/09/2006        120.000        199.491        997.456        344.056         53.400        600.000        157.333        20051.2          8.000
     26/09/2007        120.000        171.525        857.623        204.223         53.400        600.000        121.199        17851.2          8.000
     09/10/2008        120.000        187.280        936.399        282.999         53.400        600.000        114.136        18635.7          8.000
     11/10/2009        120.000        178.087        890.435        237.035         53.400        600.000        123.746        20793.1          8.000
