ApsimVersion = 7.10 r4171
Title = 10_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     07/09/1999         40.000        160.188        800.940        183.140         17.800        600.000        114.788        16817.6          8.000
     10/09/2000         40.000        158.335        791.675        173.875         17.800        600.000         72.663        16026.0          8.000
     05/09/2001         40.000         95.731        478.657       -139.143         17.800        600.000         63.200        11975.4          8.000
     05/09/2002         40.000        137.210        686.051         68.251         17.800        600.000         81.685        13857.5          8.000
     09/09/2003         40.000        173.941        869.707        251.907         17.800        600.000         79.368        16928.4          8.000
     21/09/2004         40.000        131.904        659.518         41.718         17.800        600.000         71.465        14274.9          8.000
     07/09/2005         40.000        150.249        751.247        133.447         17.800        600.000         89.222        15849.6          8.000
     06/09/2006         40.000        149.557        747.785        129.985         17.800        600.000         95.839        15661.3          8.000
     04/09/2007         40.000        137.482        687.409         69.609         17.800        600.000         74.665        14765.1          8.000
     19/09/2008         40.000        127.523        637.616         19.816         17.800        600.000         79.338        13904.9          8.000
     24/09/2009         40.000        181.296        906.478        288.678         17.800        600.000         87.984        17849.8          8.000
