ApsimVersion = 7.10 r4171
Title = 62_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     12/10/1999        240.000        205.060       1025.301        318.501        106.800        600.000        210.107        23997.2          8.000
     08/10/2000        240.000        193.332        966.659        259.859        106.800        600.000        132.832        19926.8          8.000
     12/10/2001        240.000        182.433        912.167        205.367        106.800        600.000        141.178        17890.9          8.000
     30/09/2002        240.000        197.240        986.199        279.399        106.800        600.000        191.172        21150.0          8.000
     02/10/2003        240.000        165.914        829.571        122.771        106.800        600.000        159.294        17935.6          8.000
     18/10/2004        240.000        189.950        949.750        242.950        106.800        600.000        190.447        25847.3          8.000
     29/09/2005        240.000        209.836       1049.180        342.380        106.800        600.000        172.011        21682.1          8.000
     05/10/2006        240.000        207.985       1039.926        333.126        106.800        600.000        197.798        22922.8          8.000
     02/10/2007        240.000        199.037        995.183        288.383        106.800        600.000        192.686        23278.0          8.000
     19/10/2008        240.000        205.580       1027.898        321.098        106.800        600.000        161.027        21490.8          8.000
     11/10/2009        240.000        156.973        784.866         78.066        106.800        600.000        183.193        23103.7          8.000
