ApsimVersion = 7.10 r4171
Title = 29_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     18/09/1999        120.000        204.708       1023.540        370.140         53.400        600.000        165.837        20893.5          8.000
     23/09/2000        120.000        176.252        881.262        227.862         53.400        600.000        103.924        17690.8          8.000
     20/09/2001        120.000        152.608        763.042        109.642         53.400        600.000        103.049        15002.6          8.000
     12/09/2002        120.000        192.266        961.329        307.929         53.400        600.000        144.757        18047.0          8.000
     19/09/2003        120.000        170.089        850.446        197.046         53.400        600.000        117.810        17215.0          8.000
     03/10/2004        120.000        197.686        988.428        335.028         53.400        600.000        117.505        19540.4          8.000
     13/09/2005        120.000        185.640        928.201        274.801         53.400        600.000        130.846        17665.3          8.000
     15/09/2006        120.000        198.222        991.108        337.708         53.400        600.000        158.975        19953.4          8.000
     17/09/2007        120.000        177.993        889.964        236.564         53.400        600.000        121.762        17013.1          8.000
     28/09/2008        120.000        192.756        963.781        310.381         53.400        600.000        123.295        18553.0          8.000
     11/10/2009        120.000        202.484       1012.418        359.018         53.400        600.000        129.637        20703.2          8.000
