ApsimVersion = 7.10 r4171
Title = 68_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     29/09/1999        280.000        203.178       1015.891        291.291        124.600        600.000        208.137        23807.7          8.000
     05/10/2000        280.000        210.681       1053.404        328.804        124.600        600.000        146.691        20808.5          8.000
     02/10/2001        280.000        184.966        924.828        200.228        124.600        600.000        148.249        18678.6          8.000
     22/09/2002        280.000        206.443       1032.216        307.616        124.600        600.000        195.695        21060.3          8.000
     02/10/2003        280.000        190.324        951.621        227.021        124.600        600.000        171.900        18837.7          8.000
     18/10/2004        280.000        208.283       1041.413        316.813        124.600        600.000        214.332        26925.0          8.000
     22/09/2005        280.000        211.440       1057.198        332.598        124.600        600.000        190.033        23039.3          8.000
     27/09/2006        280.000        207.556       1037.778        313.178        124.600        600.000        200.647        22746.0          8.000
     26/09/2007        280.000        205.746       1028.732        304.132        124.600        600.000        207.497        23699.8          8.000
     09/10/2008        280.000        203.829       1019.143        294.543        124.600        600.000        176.424        22727.5          8.000
     11/10/2009        280.000        180.303        901.514        176.914        124.600        600.000        192.642        23535.0          8.000
