ApsimVersion = 7.10 r4171
Title = 72_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/10/1999        280.000        186.309        931.544        206.944        124.600        600.000        206.437        22106.1          8.000
     08/10/2000        280.000        154.816        774.078         49.478        124.600        600.000        147.475        20573.0          8.000
     17/10/2001        280.000        167.879        839.394        114.794        124.600        600.000        157.080        19411.3          8.000
     16/10/2002        280.000        202.571       1012.855        288.255        124.600        600.000        193.732        22460.1          8.000
     02/10/2003        280.000        131.748        658.741        -65.859        124.600        600.000        152.517        15880.9          8.000
     18/10/2004        280.000        140.649        703.246        -21.354        124.600        600.000        209.839        23110.7          8.000
     13/10/2005        280.000        208.596       1042.979        318.379        124.600        600.000        195.785        23036.4          8.000
     12/10/2006        280.000        169.595        847.977        123.377        124.600        600.000        215.483        21854.9          8.000
     21/10/2007        280.000        194.782        973.912        249.312        124.600        600.000        205.384        22569.8          8.000
     29/10/2008        280.000        187.206        936.031        211.431        124.600        600.000        189.564        22451.4          8.000
     11/10/2009        280.000        100.197        500.987       -223.613        124.600        600.000        203.433        21665.6          8.000
