ApsimVersion = 7.10 r4171
Title = 8_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     12/10/1999          0.000         87.026        435.130       -164.870          0.000        600.000         51.653        10547.4          8.000
     08/10/2000          0.000          2.230         11.148       -588.852          0.000        600.000         34.919         6520.9          8.000
     12/10/2001          0.000          0.000          0.000       -600.000          0.000        600.000         31.042         5378.7          8.000
     01/10/2002          0.000          8.192         40.962       -559.038          0.000        600.000         32.904         6122.7          8.000
     02/10/2003          0.000         16.614         83.072       -516.928          0.000        600.000         34.027         6956.4          8.000
     18/10/2004          0.000          0.000          0.000       -600.000          0.000        600.000         31.118         6291.3          8.000
     29/09/2005          0.000         33.916        169.582       -430.418          0.000        600.000         35.027         7073.9          8.000
     05/10/2006          0.000         12.949         64.744       -535.256          0.000        600.000         34.070         6417.9          8.000
     03/10/2007          0.000          0.000          0.000       -600.000          0.000        600.000         31.491         5729.7          8.000
     20/10/2008          0.000          0.000          0.000       -600.000          0.000        600.000         32.356         5923.3          8.000
     11/10/2009          0.000          0.000          0.000       -600.000          0.000        600.000         34.560         6513.6          8.000
