ApsimVersion = 7.10 r4171
Title = 32_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     29/09/1999        120.000        199.423        997.116        343.716         53.400        600.000        144.065        19618.5          8.000
     05/10/2000        120.000        163.341        816.707        163.307         53.400        600.000         83.761        17560.2          8.000
     02/10/2001        120.000        143.389        716.947         63.547         53.400        600.000         76.300        14764.2          8.000
     22/09/2002        120.000        168.393        841.966        188.566         53.400        600.000        109.326        16395.4          8.000
     02/10/2003        120.000        149.856        749.280         95.880         53.400        600.000        108.045        16568.3          8.000
     18/10/2004        120.000        197.476        987.378        333.978         53.400        600.000        100.722        20097.8          8.000
     22/09/2005        120.000        180.452        902.261        248.861         53.400        600.000        113.172        17839.8          8.000
     27/09/2006        120.000        192.400        962.002        308.602         53.400        600.000        138.523        18636.2          8.000
     26/09/2007        120.000        168.421        842.105        188.705         53.400        600.000        117.563        17688.6          8.000
     09/10/2008        120.000        181.492        907.462        254.062         53.400        600.000        100.662        18303.8          8.000
     11/10/2009        120.000        177.733        888.663        235.263         53.400        600.000        110.906        20363.7          8.000
