ApsimVersion = 7.10 r4171
Title = 37_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     05/09/1999        160.000        195.242        976.212        305.012         71.200        600.000        144.272        19074.8          8.000
     10/09/2000        160.000        189.391        946.956        275.756         71.200        600.000         99.926        18410.8          8.000
     05/09/2001        160.000        135.571        677.855          6.655         71.200        600.000         90.825        14819.9          8.000
     05/09/2002        160.000        170.885        854.426        183.226         71.200        600.000        119.870        16014.0          8.000
     09/09/2003        160.000        201.541       1007.703        336.503         71.200        600.000        134.255        18960.3          8.000
     22/09/2004        160.000        203.117       1015.583        344.383         71.200        600.000        119.864        20406.2          8.000
     07/09/2005        160.000        187.915        939.577        268.377         71.200        600.000        128.983        18339.8          8.000
     06/09/2006        160.000        200.079       1000.397        329.197         71.200        600.000        154.492        19258.7          8.000
     04/09/2007        160.000        195.227        976.133        304.933         71.200        600.000        136.456        18872.2          8.000
     19/09/2008        160.000        198.243        991.215        320.015         71.200        600.000        127.471        19571.5          8.000
     24/09/2009        160.000        212.586       1062.932        391.732         71.200        600.000        139.058        21542.4          8.000
