ApsimVersion = 7.10 r4171
Title = 12_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     10/10/1999         40.000        177.217        886.086        268.286         17.800        600.000        101.260        16003.5          8.000
     08/10/2000         40.000        100.753        503.764       -114.036         17.800        600.000         57.648        11951.1          8.000
     10/10/2001         40.000         89.737        448.687       -169.113         17.800        600.000         53.276         9801.4          8.000
     26/09/2002         40.000        139.298        696.489         78.689         17.800        600.000         75.738        13887.8          8.000
     02/10/2003         40.000        115.088        575.440        -42.360         17.800        600.000         55.027        12815.1          8.000
     18/10/2004         40.000        124.618        623.092          5.292         17.800        600.000         65.110        12929.4          8.000
     23/09/2005         40.000        135.152        675.758         57.958         17.800        600.000         74.554        13171.4          8.000
     06/10/2006         40.000        152.729        763.645        145.845         17.800        600.000         92.906        14613.7          8.000
     02/10/2007         40.000        112.630        563.149        -54.651         17.800        600.000         67.504        12846.7          8.000
     13/10/2008         40.000        113.947        569.736        -48.064         17.800        600.000         63.023        11685.4          8.000
     11/10/2009         40.000        132.227        661.134         43.334         17.800        600.000         74.698        15805.8          8.000
