ApsimVersion = 7.10 r4171
Title = 20_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     18/09/1999         80.000        175.406        877.029        241.429         35.600        600.000        117.103        17297.5          8.000
     23/09/2000         80.000        139.586        697.931         62.331         35.600        600.000         67.310        15259.2          8.000
     20/09/2001         80.000        114.853        574.264        -61.336         35.600        600.000         61.246        12676.9          8.000
     12/09/2002         80.000        140.934        704.671         69.071         35.600        600.000         82.106        14433.6          8.000
     19/09/2003         80.000        152.320        761.600        126.000         35.600        600.000         82.195        16083.8          8.000
     03/10/2004         80.000        158.828        794.138        158.538         35.600        600.000         76.070        16458.9          8.000
     13/09/2005         80.000        157.284        786.420        150.820         35.600        600.000         88.695        15737.4          8.000
     15/09/2006         80.000        166.304        831.521        195.921         35.600        600.000        111.767        16386.7          8.000
     17/09/2007         80.000        154.272        771.362        135.762         35.600        600.000         92.295        15424.0          8.000
     28/09/2008         80.000        166.516        832.580        196.980         35.600        600.000         85.593        16503.1          8.000
     11/10/2009         80.000        184.741        923.706        288.106         35.600        600.000         90.830        18740.4          8.000
