ApsimVersion = 7.10 r4171
Title = 64_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     07/09/1999        280.000        212.170       1060.852        336.252        124.600        600.000        196.785        22406.8          8.000
     10/09/2000        280.000        211.491       1057.453        332.853        124.600        600.000        182.698        23297.3          8.000
     05/09/2001        280.000        186.299        931.495        206.895        124.600        600.000        165.169        19469.1          8.000
     05/09/2002        280.000        200.610       1003.050        278.450        124.600        600.000        189.743        20546.0          8.000
     09/09/2003        280.000        202.441       1012.203        287.603        124.600        600.000        190.799        19054.5          8.000
     22/09/2004        280.000        209.558       1047.791        323.191        124.600        600.000        198.587        24550.3          8.000
     07/09/2005        280.000        214.234       1071.169        346.569        124.600        600.000        202.604        23434.7          8.000
     06/09/2006        280.000        206.996       1034.982        310.382        124.600        600.000        197.638        21180.2          8.000
     04/09/2007        280.000        206.630       1033.149        308.549        124.600        600.000        197.532        22051.9          8.000
     19/09/2008        280.000        209.531       1047.654        323.054        124.600        600.000        185.050        21920.6          8.000
     24/09/2009        280.000        215.336       1076.678        352.078        124.600        600.000        220.673        25318.6          8.000
