ApsimVersion = 7.10 r4171
Title = 28_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     05/09/1999        120.000        170.235        851.175        197.775         53.400        600.000        119.165        17404.0          8.000
     10/09/2000        120.000        176.059        880.297        226.897         53.400        600.000         76.037        17411.5          8.000
     05/09/2001        120.000        119.681        598.405        -54.995         53.400        600.000         67.961        13877.3          8.000
     05/09/2002        120.000        148.461        742.307         88.907         53.400        600.000         87.603        14618.6          8.000
     09/09/2003        120.000        192.168        960.840        307.440         53.400        600.000        104.403        18201.6          8.000
     21/09/2004        120.000        191.047        955.233        301.833         53.400        600.000         93.294        19296.9          8.000
     07/09/2005        120.000        165.420        827.098        173.698         53.400        600.000        102.456        16879.2          8.000
     06/09/2006        120.000        175.597        877.987        224.587         53.400        600.000        125.669        17381.4          8.000
     04/09/2007        120.000        176.583        882.914        229.514         53.400        600.000        110.996        17581.3          8.000
     19/09/2008        120.000        177.754        888.768        235.368         53.400        600.000        103.615        17891.4          8.000
     24/09/2009        120.000        205.973       1029.867        376.467         53.400        600.000        113.608        19929.6          8.000
