ApsimVersion = 7.10 r4171
Title = 19_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     05/09/1999         80.000        164.856        824.279        188.679         35.600        600.000        115.341        17055.9          8.000
     10/09/2000         80.000        165.088        825.440        189.840         35.600        600.000         71.330        16640.3          8.000
     05/09/2001         80.000        104.933        524.666       -110.934         35.600        600.000         62.196        12734.5          8.000
     05/09/2002         80.000        141.289        706.447         70.847         35.600        600.000         84.690        14151.9          8.000
     09/09/2003         80.000        182.649        913.243        277.643         35.600        600.000         91.689        17541.2          8.000
     21/09/2004         80.000        169.231        846.157        210.557         35.600        600.000         80.384        17481.5          8.000
     07/09/2005         80.000        156.898        784.491        148.891         35.600        600.000         90.164        16332.1          8.000
     06/09/2006         80.000        159.061        795.307        159.707         35.600        600.000        107.302        16305.3          8.000
     04/09/2007         80.000        159.987        799.936        164.336         35.600        600.000         90.010        16397.1          8.000
     19/09/2008         80.000        162.138        810.688        175.088         35.600        600.000         88.105        16825.8          8.000
     24/09/2009         80.000        194.360        971.799        336.199         35.600        600.000         94.273        18933.1          8.000
