ApsimVersion = 7.10 r4171
Title = 58_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     14/09/1999        240.000        211.669       1058.345        351.545        106.800        600.000        194.862        23112.6          8.000
     18/09/2000        240.000        214.676       1073.380        366.580        106.800        600.000        143.403        21397.9          8.000
     14/09/2001        240.000        175.207        876.037        169.237        106.800        600.000        139.479        18150.1          8.000
     13/09/2002        240.000        197.618        988.089        281.289        106.800        600.000        180.091        20803.5          8.000
     18/09/2003        240.000        198.040        990.200        283.400        106.800        600.000        165.245        19528.0          8.000
     02/10/2004        240.000        209.079       1045.393        338.593        106.800        600.000        178.756        24668.6          8.000
     13/09/2005        240.000        216.010       1080.049        373.249        106.800        600.000        174.411        22298.7          8.000
     17/09/2006        240.000        211.456       1057.282        350.482        106.800        600.000        197.744        22684.1          8.000
     10/09/2007        240.000        199.842        999.210        292.410        106.800        600.000        184.448        22377.3          8.000
     28/09/2008        240.000        209.062       1045.309        338.509        106.800        600.000        160.542        21252.9          8.000
     11/10/2009        240.000        207.579       1037.897        331.097        106.800        600.000        194.221        25566.6          8.000
