ApsimVersion = 7.10 r4171
Title = 33_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/10/1999        120.000        200.806       1004.028        350.628         53.400        600.000        174.882        21313.4          8.000
     08/10/2000        120.000        160.714        803.571        150.171         53.400        600.000         98.883        17905.7          8.000
     17/10/2001        120.000        166.142        830.709        177.309         53.400        600.000        101.934        15966.4          8.000
     06/10/2002        120.000        198.178        990.888        337.488         53.400        600.000        140.633        18573.5          8.000
     02/10/2003        120.000        110.311        551.553       -101.847         53.400        600.000        104.298        14471.0          8.000
     18/10/2004        120.000        155.263        776.316        122.916         53.400        600.000        129.957        20442.3          8.000
     05/10/2005        120.000        186.917        934.584        281.184         53.400        600.000        117.181        18098.6          8.000
     12/10/2006        120.000        187.399        936.993        283.593         53.400        600.000        166.264        20672.1          8.000
     09/10/2007        120.000        169.895        849.477        196.077         53.400        600.000        122.803        17498.2          8.000
     29/10/2008        120.000        187.369        936.846        283.446         53.400        600.000        122.713        18025.9          8.000
     11/10/2009        120.000        114.464        572.320        -81.080         53.400        600.000        133.012        20513.8          8.000
