ApsimVersion = 7.10 r4171
Title = 43_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     27/09/1999        160.000        207.935       1039.674        368.474         71.200        600.000        181.233        22567.9          8.000
     25/09/2000        160.000        202.815       1014.077        342.877         71.200        600.000        118.070        20226.4          8.000
     22/09/2001        160.000        161.228        806.140        134.940         71.200        600.000        113.300        16734.7          8.000
     20/09/2002        160.000        190.322        951.611        280.411         71.200        600.000        157.631        19171.5          8.000
     25/09/2003        160.000        185.146        925.728        254.528         71.200        600.000        132.031        19142.7          8.000
     11/10/2004        160.000        207.450       1037.252        366.052         71.200        600.000        132.118        21450.3          8.000
     19/09/2005        160.000        204.657       1023.283        352.083         71.200        600.000        151.989        20318.1          8.000
     26/09/2006        160.000        202.971       1014.855        343.655         71.200        600.000        179.255        21967.4          8.000
     19/09/2007        160.000        197.069        985.347        314.147         71.200        600.000        141.335        19869.8          8.000
     08/10/2008        160.000        199.570        997.851        326.651         71.200        600.000        137.158        20533.0          8.000
     11/10/2009        160.000        194.661        973.304        302.104         71.200        600.000        145.470        23047.0          8.000
