ApsimVersion = 7.10 r4171
Title = 10_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     05/09/1999         40.000        145.513        727.567        109.767         17.800        600.000         89.914        15858.3          8.000
     10/09/2000         40.000        112.957        564.783        -53.017         17.800        600.000         53.041        12570.6          8.000
     05/09/2001         40.000         74.443        372.214       -245.586         17.800        600.000         50.718        10061.0          8.000
     05/09/2002         40.000        120.454        602.270        -15.530         17.800        600.000         64.884        12572.2          8.000
     09/09/2003         40.000        150.258        751.288        133.488         17.800        600.000         66.617        15280.4          8.000
     21/09/2004         40.000        110.101        550.507        -67.293         17.800        600.000         59.926        12567.7          8.000
     07/09/2005         40.000        123.158        615.791         -2.009         17.800        600.000         72.763        13799.6          8.000
     06/09/2006         40.000        130.613        653.066         35.266         17.800        600.000         79.591        14303.7          8.000
     04/09/2007         40.000        117.695        588.477        -29.323         17.800        600.000         63.171        13271.2          8.000
     19/09/2008         40.000        111.910        559.552        -58.248         17.800        600.000         68.305        12676.4          8.000
     24/09/2009         40.000        161.076        805.381        187.581         17.800        600.000         75.447        16224.0          8.000
