ApsimVersion = 7.10 r4171
Title = 7_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     27/09/1999          0.000        151.888        759.438        159.438          0.000        600.000         97.035        16944.8          8.000
     25/09/2000          0.000        108.866        544.332        -55.668          0.000        600.000         61.465        12890.2          8.000
     22/09/2001          0.000         73.911        369.557       -230.443          0.000        600.000         56.647         9814.3          8.000
     20/09/2002          0.000         98.704        493.520       -106.480          0.000        600.000         65.721        12256.5          8.000
     25/09/2003          0.000         99.046        495.229       -104.771          0.000        600.000         56.470        12174.8          8.000
     11/10/2004          0.000         73.095        365.474       -234.526          0.000        600.000         53.693        10349.2          8.000
     19/09/2005          0.000         99.340        496.700       -103.300          0.000        600.000         66.531        11940.9          8.000
     26/09/2006          0.000        110.660        553.298        -46.702          0.000        600.000         76.780        13364.8          8.000
     20/09/2007          0.000         83.790        418.948       -181.052          0.000        600.000         59.066        11026.5          8.000
     08/10/2008          0.000         92.509        462.544       -137.456          0.000        600.000         65.543        10436.3          8.000
     11/10/2009          0.000        119.265        596.325         -3.675          0.000        600.000         72.795        14090.7          8.000
