ApsimVersion = 7.10 r4171
Title = 11_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     18/09/1999         40.000        176.810        884.050        266.250         17.800        600.000        120.782        17338.2          8.000
     23/09/2000         40.000        143.361        716.803         99.003         17.800        600.000         74.979        15400.1          8.000
     20/09/2001         40.000        104.205        521.025        -96.775         17.800        600.000         65.025        11856.3          8.000
     12/09/2002         40.000        138.790        693.952         76.152         17.800        600.000         84.629        14255.8          8.000
     19/09/2003         40.000        151.869        759.346        141.546         17.800        600.000         72.333        15930.0          8.000
     03/10/2004         40.000        131.939        659.695         41.895         17.800        600.000         71.308        14144.2          8.000
     13/09/2005         40.000        149.105        745.527        127.727         17.800        600.000         87.756        15108.2          8.000
     15/09/2006         40.000        157.131        785.657        167.857         17.800        600.000        102.809        15789.5          8.000
     17/09/2007         40.000        131.799        658.994         41.194         17.800        600.000         77.843        14040.7          8.000
     28/09/2008         40.000        137.259        686.294         68.494         17.800        600.000         80.881        13859.9          8.000
     11/10/2009         40.000        173.238        866.190        248.390         17.800        600.000         87.943        17853.4          8.000
