ApsimVersion = 7.10 r4171
Title = 50_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     29/09/1999        200.000        201.317       1006.584        317.584         89.000        600.000        174.829        22232.1          8.000
     05/10/2000        200.000        186.473        932.366        243.366         89.000        600.000        109.919        18981.0          8.000
     02/10/2001        200.000        162.420        812.101        123.101         89.000        600.000        105.211        16098.6          8.000
     22/09/2002        200.000        197.322        986.611        297.611         89.000        600.000        152.646        18776.9          8.000
     02/10/2003        200.000        173.972        869.858        180.858         89.000        600.000        140.730        17938.5          8.000
     18/10/2004        200.000        205.666       1028.330        339.330         89.000        600.000        150.817        22841.8          8.000
     22/09/2005        200.000        210.124       1050.622        361.622         89.000        600.000        153.054        20713.4          8.000
     27/09/2006        200.000        202.013       1010.065        321.065         89.000        600.000        173.449        21117.6          8.000
     26/09/2007        200.000        202.520       1012.599        323.599         89.000        600.000        161.010        20806.6          8.000
     09/10/2008        200.000        202.141       1010.705        321.705         89.000        600.000        143.330        20634.6          8.000
     11/10/2009        200.000        179.853        899.264        210.264         89.000        600.000        153.689        22252.1          8.000
