ApsimVersion = 7.10 r4171
Title = 30_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     10/10/1999        120.000        194.111        970.556        317.156         53.400        600.000        128.869        17902.8          8.000
     08/10/2000        120.000        157.148        785.740        132.340         53.400        600.000         77.171        16486.5          8.000
     10/10/2001        120.000        138.183        690.913         37.513         53.400        600.000         69.924        13875.4          8.000
     26/09/2002        120.000        167.571        837.855        184.455         53.400        600.000        101.695        15885.1          8.000
     02/10/2003        120.000        134.413        672.065         18.665         53.400        600.000         92.489        14711.0          8.000
     18/10/2004        120.000        190.034        950.171        296.771         53.400        600.000        104.675        18688.1          8.000
     23/09/2005        120.000        179.219        896.097        242.697         53.400        600.000        106.789        16481.5          8.000
     06/10/2006        120.000        197.337        986.686        333.286         53.400        600.000        141.395        17998.3          8.000
     02/10/2007        120.000        165.857        829.285        175.885         53.400        600.000        115.243        16747.1          8.000
     13/10/2008        120.000        184.042        920.210        266.810         53.400        600.000         98.619        17132.4          8.000
     11/10/2009        120.000        150.971        754.853        101.453         53.400        600.000        110.073        19127.8          8.000
