ApsimVersion = 7.10 r4171
Title = 44_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     12/10/1999        160.000        202.731       1013.653        342.453         71.200        600.000        188.159        23443.4          8.000
     08/10/2000        160.000        177.477        887.384        216.184         71.200        600.000        109.581        18826.6          8.000
     12/10/2001        160.000        159.943        799.713        128.513         71.200        600.000        114.087        16150.4          8.000
     30/09/2002        160.000        190.797        953.983        282.783         71.200        600.000        162.967        19948.9          8.000
     02/10/2003        160.000        154.586        772.928        101.728         71.200        600.000        125.707        17303.4          8.000
     18/10/2004        160.000        188.275        941.376        270.176         71.200        600.000        143.453        22490.0          8.000
     29/09/2005        160.000        205.877       1029.383        358.183         71.200        600.000        146.029        20124.0          8.000
     05/10/2006        160.000        205.598       1027.990        356.790         71.200        600.000        180.821        21760.6          8.000
     02/10/2007        160.000        189.721        948.607        277.407         71.200        600.000        142.783        19336.7          8.000
     19/10/2008        160.000        200.383       1001.916        330.716         71.200        600.000        138.963        19956.4          8.000
     11/10/2009        160.000        156.468        782.342        111.142         71.200        600.000        145.233        22190.1          8.000
