ApsimVersion = 7.10 r4171
Title = 66_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     10/10/1999        280.000        196.061        980.306        255.706        124.600        600.000        199.911        21924.8          8.000
     08/10/2000        280.000        201.403       1007.015        282.415        124.600        600.000        161.787        21001.5          8.000
     10/10/2001        280.000        191.570        957.847        233.247        124.600        600.000        169.080        19894.5          8.000
     26/09/2002        280.000        198.842        994.208        269.608        124.600        600.000        191.887        20252.9          8.000
     02/10/2003        280.000        139.684        698.421        -26.179        124.600        600.000        150.599        15032.6          8.000
     18/10/2004        280.000        192.963        964.814        240.214        124.600        600.000        212.933        23386.4          8.000
     23/09/2005        280.000        207.278       1036.388        311.788        124.600        600.000        193.610        21465.4          8.000
     06/10/2006        280.000        204.606       1023.029        298.429        124.600        600.000        202.528        21315.1          8.000
     02/10/2007        280.000        196.623        983.113        258.513        124.600        600.000        191.177        21331.7          8.000
     13/10/2008        280.000        207.259       1036.295        311.695        124.600        600.000        181.629        21204.4          8.000
     11/10/2009        280.000        151.726        758.631         34.031        124.600        600.000        186.362        20962.5          8.000
