ApsimVersion = 7.10 r4171
Title = 62_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     12/10/1999        240.000        204.653       1023.265        316.465        106.800        600.000        208.147        23950.0          8.000
     08/10/2000        240.000        191.709        958.545        251.745        106.800        600.000        131.852        19819.2          8.000
     12/10/2001        240.000        179.317        896.585        189.785        106.800        600.000        135.305        17492.7          8.000
     30/09/2002        240.000        197.473        987.366        280.566        106.800        600.000        189.661        21385.9          8.000
     02/10/2003        240.000        159.330        796.650         89.850        106.800        600.000        155.833        17577.8          8.000
     18/10/2004        240.000        189.942        949.710        242.910        106.800        600.000        184.891        25445.0          8.000
     29/09/2005        240.000        209.094       1045.472        338.672        106.800        600.000        170.908        21528.5          8.000
     05/10/2006        240.000        208.675       1043.374        336.574        106.800        600.000        198.777        23171.1          8.000
     02/10/2007        240.000        198.647        993.237        286.437        106.800        600.000        191.345        23164.6          8.000
     19/10/2008        240.000        205.233       1026.164        319.364        106.800        600.000        156.602        21024.7          8.000
     11/10/2009        240.000        157.005        785.026         78.226        106.800        600.000        184.956        23269.6          8.000
