ApsimVersion = 7.10 r4171
Title = 18_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/10/1999         40.000        158.093        790.465        172.665         17.800        600.000         77.441        15552.8          8.000
     08/10/2000         40.000         21.730        108.650       -509.150         17.800        600.000         42.591         8741.7          8.000
     17/10/2001         40.000         11.191         55.954       -561.846         17.800        600.000         34.406         6797.7          8.000
     16/10/2002         40.000         36.577        182.885       -434.915         17.800        600.000         41.455         8285.7          8.000
     02/10/2003         40.000         61.148        305.738       -312.062         17.800        600.000         44.532         9570.9          8.000
     18/10/2004         40.000         56.420        282.102       -335.698         17.800        600.000         59.084        11441.7          8.000
     13/10/2005         40.000         71.491        357.456       -260.344         17.800        600.000         51.133         9455.1          8.000
     12/10/2006         40.000        132.177        660.886         43.086         17.800        600.000         80.092        13916.3          8.000
     21/10/2007         40.000         86.468        432.338       -185.462         17.800        600.000         60.060        11325.4          8.000
     29/10/2008         40.000         93.162        465.809       -151.991         17.800        600.000         60.474        11089.2          8.000
     11/10/2009         40.000         60.400        301.998       -315.802         17.800        600.000         66.494        14039.3          8.000
