ApsimVersion = 7.10 r4171
Title = 47_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     18/09/1999        200.000        208.909       1044.547        355.547         89.000        600.000        188.307        22332.3          8.000
     23/09/2000        200.000        196.633        983.166        294.166         89.000        600.000        125.058        19057.5          8.000
     20/09/2001        200.000        171.765        858.824        169.824         89.000        600.000        129.271        16856.1          8.000
     12/09/2002        200.000        196.877        984.387        295.387         89.000        600.000        173.025        19456.1          8.000
     19/09/2003        200.000        178.137        890.685        201.685         89.000        600.000        147.290        17663.0          8.000
     03/10/2004        200.000        204.875       1024.375        335.375         89.000        600.000        163.968        23121.2          8.000
     13/09/2005        200.000        206.548       1032.738        343.738         89.000        600.000        156.655        19624.2          8.000
     15/09/2006        200.000        200.851       1004.255        315.255         89.000        600.000        180.921        20435.1          8.000
     17/09/2007        200.000        199.442        997.208        308.208         89.000        600.000        174.838        20538.1          8.000
     28/09/2008        200.000        204.734       1023.671        334.671         89.000        600.000        153.787        20594.7          8.000
     11/10/2009        200.000        203.331       1016.657        327.657         89.000        600.000        166.052        22683.1          8.000
