ApsimVersion = 7.10 r4171
Title = 72_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/10/1999        280.000        186.307        931.534        206.934        124.600        600.000        209.497        22140.1          8.000
     08/10/2000        280.000        152.729        763.646         39.046        124.600        600.000        154.881        20596.7          8.000
     17/10/2001        280.000        166.192        830.961        106.361        124.600        600.000        167.901        20081.5          8.000
     16/10/2002        280.000        201.538       1007.688        283.088        124.600        600.000        198.739        22637.2          8.000
     02/10/2003        280.000        111.145        555.726       -168.874        124.600        600.000        149.400        14686.5          8.000
     18/10/2004        280.000        140.653        703.267        -21.333        124.600        600.000        213.560        22886.0          8.000
     13/10/2005        280.000        206.906       1034.532        309.932        124.600        600.000        199.765        23046.5          8.000
     12/10/2006        280.000        169.371        846.856        122.256        124.600        600.000        217.304        21837.8          8.000
     21/10/2007        280.000        194.415        972.076        247.476        124.600        600.000        204.567        22433.2          8.000
     29/10/2008        280.000        185.977        929.885        205.285        124.600        600.000        191.191        22146.9          8.000
     11/10/2009        280.000        100.042        500.211       -224.389        124.600        600.000        205.819        21521.8          8.000
