ApsimVersion = 7.10 r4171
Title = 29_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     18/09/1999        120.000        199.610        998.048        344.648         53.400        600.000        142.290        18921.3          8.000
     23/09/2000        120.000        167.908        839.539        186.139         53.400        600.000         86.781        17166.1          8.000
     20/09/2001        120.000        140.948        704.741         51.341         53.400        600.000         81.277        14320.0          8.000
     12/09/2002        120.000        165.464        827.319        173.919         53.400        600.000        115.015        15908.5          8.000
     19/09/2003        120.000        162.533        812.667        159.267         53.400        600.000        112.256        16779.6          8.000
     03/10/2004        120.000        191.807        959.036        305.636         53.400        600.000        101.504        19046.6          8.000
     13/09/2005        120.000        172.805        864.023        210.623         53.400        600.000        113.173        16770.9          8.000
     15/09/2006        120.000        194.369        971.844        318.444         53.400        600.000        142.828        18511.7          8.000
     17/09/2007        120.000        174.514        872.571        219.171         53.400        600.000        117.907        16679.3          8.000
     28/09/2008        120.000        185.078        925.389        271.989         53.400        600.000        110.377        17943.8          8.000
     11/10/2009        120.000        201.532       1007.661        354.261         53.400        600.000        117.815        20016.4          8.000
