ApsimVersion = 7.10 r4171
Title = 47_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     18/09/1999        200.000        205.823       1029.117        340.117         89.000        600.000        172.441        21291.3          8.000
     23/09/2000        200.000        189.956        949.778        260.778         89.000        600.000        113.939        18626.3          8.000
     20/09/2001        200.000        162.646        813.230        124.230         89.000        600.000        111.720        15832.1          8.000
     12/09/2002        200.000        201.006       1005.031        316.031         89.000        600.000        161.016        19276.5          8.000
     19/09/2003        200.000        182.733        913.666        224.666         89.000        600.000        141.777        17963.5          8.000
     03/10/2004        200.000        203.901       1019.503        330.503         89.000        600.000        151.084        21873.4          8.000
     13/09/2005        200.000        204.978       1024.889        335.889         89.000        600.000        153.034        19316.0          8.000
     15/09/2006        200.000        200.530       1002.651        313.651         89.000        600.000        176.041        20438.2          8.000
     17/09/2007        200.000        204.247       1021.237        332.237         89.000        600.000        166.047        20673.1          8.000
     28/09/2008        200.000        203.953       1019.765        330.765         89.000        600.000        144.761        20129.3          8.000
     11/10/2009        200.000        203.999       1019.994        330.994         89.000        600.000        159.975        22411.0          8.000
