ApsimVersion = 7.10 r4171
Title = 63_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/10/1999        240.000        186.292        931.458        224.658        106.800        600.000        195.234        21886.9          8.000
     08/10/2000        240.000        154.473        772.367         65.567        106.800        600.000        127.229        19448.2          8.000
     17/10/2001        240.000        167.148        835.738        128.938        106.800        600.000        130.322        18156.6          8.000
     16/10/2002        240.000        202.173       1010.864        304.064        106.800        600.000        175.137        21441.1          8.000
     02/10/2003        240.000        126.371        631.853        -74.947        106.800        600.000        141.708        15561.8          8.000
     18/10/2004        240.000        140.642        703.210         -3.590        106.800        600.000        191.500        23104.1          8.000
     13/10/2005        240.000        207.973       1039.865        333.065        106.800        600.000        165.469        20910.2          8.000
     12/10/2006        240.000        169.346        846.731        139.931        106.800        600.000        207.077        21752.7          8.000
     21/10/2007        240.000        193.777        968.887        262.087        106.800        600.000        191.987        22209.8          8.000
     29/10/2008        240.000        187.247        936.234        229.434        106.800        600.000        168.218        21467.3          8.000
     11/10/2009        240.000        100.190        500.951       -205.849        106.800        600.000        184.952        21608.8          8.000
