ApsimVersion = 7.10 r4171
Title = 3_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     10/10/1999          0.000        138.809        694.044         94.044          0.000        600.000         68.075        13261.9          8.000
     08/10/2000          0.000         73.771        368.856       -231.144          0.000        600.000         44.768         8633.2          8.000
     10/10/2001          0.000         71.853        359.264       -240.736          0.000        600.000         43.252         8106.6          8.000
     26/09/2002          0.000         80.821        404.103       -195.897          0.000        600.000         47.164         8882.5          8.000
     02/10/2003          0.000         78.381        391.904       -208.096          0.000        600.000         41.753         8771.2          8.000
     18/10/2004          0.000         60.141        300.705       -299.295          0.000        600.000         44.453         8443.6          8.000
     23/09/2005          0.000         86.210        431.051       -168.949          0.000        600.000         47.871         8434.6          8.000
     06/10/2006          0.000        104.604        523.021        -76.979          0.000        600.000         65.821        10348.5          8.000
     02/10/2007          0.000         75.734        378.670       -221.330          0.000        600.000         47.222         8896.9          8.000
     13/10/2008          0.000         57.483        287.414       -312.586          0.000        600.000         46.409         7555.6          8.000
     11/10/2009          0.000         59.904        299.521       -300.479          0.000        600.000         50.679         9891.5          8.000
