ApsimVersion = 7.10 r4171
Title = 19_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     05/09/1999         80.000        160.249        801.247        165.647         35.600        600.000        110.205        16780.4          8.000
     10/09/2000         80.000        158.376        791.878        156.278         35.600        600.000         68.011        16145.0          8.000
     05/09/2001         80.000        102.624        513.121       -122.479         35.600        600.000         60.324        12591.8          8.000
     05/09/2002         80.000        136.293        681.465         45.865         35.600        600.000         77.175        13847.8          8.000
     09/09/2003         80.000        181.009        905.043        269.443         35.600        600.000         88.562        17429.1          8.000
     21/09/2004         80.000        162.062        810.308        174.708         35.600        600.000         77.210        16902.9          8.000
     07/09/2005         80.000        155.804        779.018        143.418         35.600        600.000         89.052        16263.2          8.000
     06/09/2006         80.000        159.482        797.411        161.811         35.600        600.000        106.577        16339.4          8.000
     04/09/2007         80.000        156.373        781.864        146.264         35.600        600.000         86.316        16113.2          8.000
     19/09/2008         80.000        157.178        785.890        150.290         35.600        600.000         84.675        16458.8          8.000
     24/09/2009         80.000        193.803        969.016        333.416         35.600        600.000         92.598        18875.5          8.000
