ApsimVersion = 7.10 r4171
Title = 1_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     05/09/1999          0.000        103.475        517.376        -82.624          0.000        600.000         65.654        12563.3          8.000
     10/09/2000          0.000         86.473        432.363       -167.637          0.000        600.000         44.983        10017.8          8.000
     05/09/2001          0.000         60.684        303.418       -296.582          0.000        600.000         42.409         7846.2          8.000
     05/09/2002          0.000         83.676        418.379       -181.621          0.000        600.000         48.470         9445.8          8.000
     09/09/2003          0.000         89.070        445.350       -154.650          0.000        600.000         46.680        10401.2          8.000
     21/09/2004          0.000         52.624        263.121       -336.879          0.000        600.000         42.006         8593.0          8.000
     07/09/2005          0.000         70.256        351.282       -248.718          0.000        600.000         46.128         8660.3          8.000
     06/09/2006          0.000         88.106        440.529       -159.471          0.000        600.000         59.980        10380.6          8.000
     04/09/2007          0.000         81.870        409.352       -190.648          0.000        600.000         47.202         9181.3          8.000
     19/09/2008          0.000         85.644        428.222       -171.778          0.000        600.000         55.527         9383.4          8.000
     24/09/2009          0.000        112.438        562.188        -37.812          0.000        600.000         59.142        11913.7          8.000
