ApsimVersion = 7.10 r4171
Title = 8_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     12/10/1999          0.000        133.783        668.914         68.914          0.000        600.000         74.888        14757.5          8.000
     08/10/2000          0.000         67.139        335.695       -264.305          0.000        600.000         47.460         9545.1          8.000
     12/10/2001          0.000         40.850        204.252       -395.748          0.000        600.000         42.880         7882.0          8.000
     01/10/2002          0.000         52.398        261.991       -338.009          0.000        600.000         44.406         8110.1          8.000
     02/10/2003          0.000         73.622        368.109       -231.891          0.000        600.000         45.342         9331.8          8.000
     18/10/2004          0.000         40.385        201.926       -398.074          0.000        600.000         45.347         9045.9          8.000
     29/09/2005          0.000         77.120        385.600       -214.400          0.000        600.000         48.180         9019.6          8.000
     05/10/2006          0.000         88.184        440.922       -159.078          0.000        600.000         61.355        10485.9          8.000
     02/10/2007          0.000         71.171        355.854       -244.146          0.000        600.000         49.550         8867.7          8.000
     19/10/2008          0.000         75.390        376.949       -223.051          0.000        600.000         55.655         8717.4          8.000
     11/10/2009          0.000         63.387        316.936       -283.064          0.000        600.000         58.490        11275.4          8.000
