ApsimVersion = 7.10 r4171
Title = 45_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/10/1999        160.000        186.258        931.288        260.088         71.200        600.000        176.048        21011.6          8.000
     08/10/2000        160.000        151.967        759.833         88.633         71.200        600.000         99.766        18133.6          8.000
     17/10/2001        160.000        162.399        811.996        140.796         71.200        600.000        102.037        16605.9          8.000
     16/10/2002        160.000        198.747        993.736        322.536         71.200        600.000        146.567        19910.8          8.000
     02/10/2003        160.000        106.751        533.754       -137.446         71.200        600.000        115.246        14450.8          8.000
     18/10/2004        160.000        139.971        699.854         28.654         71.200        600.000        147.885        21689.8          8.000
     13/10/2005        160.000        189.548        947.738        276.538         71.200        600.000        123.643        18584.0          8.000
     12/10/2006        160.000        168.756        843.782        172.582         71.200        600.000        175.706        20910.2          8.000
     21/10/2007        160.000        180.596        902.979        231.779         71.200        600.000        141.074        18749.1          8.000
     29/10/2008        160.000        183.913        919.565        248.365         71.200        600.000        136.688        18994.6          8.000
     11/10/2009        160.000         99.533        497.663       -173.537         71.200        600.000        149.845        20788.7          8.000
