ApsimVersion = 7.10 r4171
Title = 59_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     29/09/1999        240.000        202.747       1013.737        306.937        106.800        600.000        204.641        23733.6          8.000
     05/10/2000        240.000        201.770       1008.852        302.052        106.800        600.000        135.413        19973.0          8.000
     02/10/2001        240.000        180.267        901.337        194.537        106.800        600.000        136.162        17569.3          8.000
     22/09/2002        240.000        198.931        994.655        287.855        106.800        600.000        188.827        20768.9          8.000
     02/10/2003        240.000        171.975        859.873        153.073        106.800        600.000        157.479        17816.5          8.000
     18/10/2004        240.000        207.333       1036.663        329.863        106.800        600.000        187.543        26025.3          8.000
     22/09/2005        240.000        209.737       1048.684        341.884        106.800        600.000        172.209        22024.7          8.000
     27/09/2006        240.000        206.293       1031.463        324.663        106.800        600.000        191.016        22372.4          8.000
     26/09/2007        240.000        200.961       1004.805        298.005        106.800        600.000        189.908        22744.0          8.000
     09/10/2008        240.000        202.990       1014.950        308.150        106.800        600.000        158.874        21078.4          8.000
     11/10/2009        240.000        179.576        897.878        191.078        106.800        600.000        183.493        23251.3          8.000
